,HHID,PN,V207
4346,036572,010,1.0
4347,036603,010,1.0
4348,036612,010,0.0
4349,036643,020,2.0
4350,036643,030,1.0
4351,036647,010,0.0
4352,036647,040,0.0
4353,036648,010,0.0
4354,036666,020,1.0
4355,036666,030,1.0
4356,036667,020,1.0
4357,036667,030,2.0
4358,036668,010,2.0
4359,036668,020,2.0
4360,036675,010,1.0
4361,036675,040,1.0
4362,036676,010,1.0
4363,036676,040,0.0
4364,036677,020,0.0
4365,036677,030,1.0
4366,036682,010,2.0
4367,036682,020,1.0
4368,036683,010,1.0
4369,036683,020,1.0
4370,036684,010,0.0
4371,036684,020,1.0
4372,036689,010,3.0
4373,036708,010,0.0
4374,036708,020,0.0
4375,036726,010,1.0
4376,036734,010,3.0
4377,036734,020,3.0
4378,036750,020,1.0
4379,036750,030,1.0
4380,036753,010,1.0
4381,036753,040,0.0
4382,036757,020,3.0
4383,036757,030,1.0
4384,036758,010,0.0
4385,036763,010,2.0
4386,036763,040,2.0
4387,036766,010,1.0
4388,036770,010,3.0
4389,036770,020,1.0
4390,036787,010,3.0
4391,036787,020,1.0
4392,036790,010,1.0
4393,036790,020,3.0
4394,036796,010,2.0
4395,036796,040,1.0
4396,036798,010,1.0
4397,036798,040,1.0
4398,036804,010,1.0
4399,036808,010,0.0
4400,036813,010,1.0
4401,036813,020,1.0
4402,036814,010,1.0
4403,036814,020,3.0
4404,036819,010,2.0
4405,036819,040,1.0
4406,036822,010,1.0
4407,036822,020,1.0
4408,036826,020,1.0
4409,036826,030,1.0
4410,036832,020,1.0
4411,036832,030,0.0
4412,036866,010,3.0
4413,036866,040,3.0
4414,036868,010,3.0
4415,036868,040,2.0
4416,036883,010,1.0
4417,036883,040,0.0
4418,036889,010,1.0
4419,036896,010,0.0
4420,036896,020,1.0
4421,036902,010,0.0
4422,036902,020,0.0
4423,036915,010,2.0
4424,036918,010,3.0
4425,036926,010,1.0
4426,036926,020,0.0
4427,036946,010,2.0
4428,036950,010,1.0
4429,036967,010,3.0
4430,036967,040,3.0
4431,036976,010,0.0
4432,036978,010,2.0
4433,036991,010,0.0
4434,036991,020,1.0
4435,036992,010,2.0
4436,036993,010,3.0
4437,036993,020,3.0
4438,037025,010,3.0
4439,037025,040,0.0
4440,037044,010,3.0
4441,037044,040,3.0
4442,037047,010,3.0
4443,037047,040,2.0
4444,037048,010,3.0
4445,037048,020,1.0
4446,037049,010,1.0
4447,037049,040,1.0
4448,037050,010,1.0
4449,037050,040,0.0
4450,037053,010,0.0
4451,037053,020,0.0
4452,037055,010,3.0
4453,037055,040,3.0
4454,037056,010,2.0
4455,037057,010,3.0
4456,037057,020,3.0
4457,037058,020,1.0
4458,037058,030,3.0
4459,037072,010,0.0
4460,037072,040,0.0
4461,037082,010,1.0
4462,037082,020,1.0
4463,037089,010,1.0
4464,037100,010,1.0
4465,037101,010,1.0
4466,037101,020,2.0
4467,037106,010,3.0
4468,037132,010,0.0
4469,037148,010,3.0
4470,037158,010,1.0
4471,037159,010,1.0
4472,037160,010,1.0
4473,037160,020,1.0
4474,037164,010,1.0
4475,037164,040,0.0
4476,037180,010,2.0
4477,037184,020,3.0
4478,037184,030,3.0
4479,037201,010,2.0
4480,037203,010,2.0
4481,037208,010,2.0
4482,037209,010,1.0
4483,037209,020,0.0
4484,037215,010,3.0
4485,037215,020,1.0
4486,037216,010,3.0
4487,037216,040,1.0
4488,037217,010,1.0
4489,037217,040,1.0
4490,037250,020,0.0
4491,037250,030,1.0
4492,037251,010,3.0
4493,037251,020,0.0
4494,037253,010,1.0
4495,037253,020,1.0
4496,037257,010,0.0
4497,037257,040,1.0
4498,037262,010,1.0
4499,037262,020,1.0
4500,037270,010,1.0
4501,037270,020,0.0
4502,037297,010,1.0
4503,037298,010,3.0
4504,037316,010,1.0
4505,037326,010,1.0
4506,037326,020,2.0
4507,037352,010,0.0
4508,037352,020,0.0
4509,037359,010,2.0
4510,037359,040,1.0
4511,037361,010,3.0
4512,037364,010,1.0
4513,037364,020,1.0
4514,037373,010,0.0
4515,037373,020,1.0
4516,037382,010,1.0
4517,037404,010,0.0
4518,037414,010,1.0
4519,037414,040,0.0
4520,037415,010,1.0
4521,037415,020,1.0
4522,037417,010,3.0
4523,037417,020,3.0
4524,037426,010,2.0
4525,037426,020,3.0
4526,037428,010,3.0
4527,037428,020,3.0
4528,037431,020,0.0
4529,037431,030,0.0
4530,037435,020,0.0
4531,037477,010,1.0
4532,037477,020,1.0
4533,037478,020,0.0
4534,037478,030,1.0
4535,037490,010,2.0
4536,037490,020,3.0
4537,037491,010,2.0
4538,037496,010,2.0
4539,037502,010,3.0
4540,037503,020,3.0
4541,037503,030,3.0
4542,037506,010,0.0
4543,037515,010,3.0
4544,037515,020,2.0
4545,037530,020,1.0
4546,037530,030,2.0
4547,037534,010,2.0
4548,037541,010,3.0
4549,037541,040,3.0
4550,037545,010,3.0
4551,037546,010,1.0
4552,037546,020,0.0
4553,037547,010,3.0
4554,037547,040,1.0
4555,037550,010,0.0
4556,037550,020,0.0
4557,037594,010,3.0
4558,037594,040,3.0
4559,037597,020,0.0
4560,037597,030,1.0
4561,037601,010,1.0
4562,037602,020,0.0
4563,037602,030,2.0
4564,037605,010,0.0
4565,037605,040,1.0
4566,037606,010,1.0
4567,037607,010,0.0
4568,037607,020,0.0
4569,037618,010,0.0
4570,037618,020,0.0
4571,037636,010,2.0
4572,037640,010,1.0
4573,037640,040,0.0
4574,037703,010,1.0
4575,037709,010,0.0
4576,037709,020,1.0
4577,037732,010,1.0
4578,037735,010,1.0
4579,037735,020,0.0
4580,037751,010,1.0
4581,037751,020,1.0
4582,037761,010,0.0
4583,037761,040,3.0
4584,037767,010,3.0
4585,037767,020,2.0
4586,037776,010,3.0
4587,037776,020,1.0
4588,037777,010,3.0
4589,037777,040,3.0
4590,037803,020,2.0
4591,037807,010,1.0
4592,037807,020,1.0
4593,037817,030,3.0
4594,037835,010,1.0
4595,037835,040,0.0
4596,037836,010,2.0
4597,037842,010,3.0
4598,037844,010,2.0
4599,037848,010,3.0
4600,037862,010,1.0
4601,037865,020,1.0
4602,037865,030,1.0
4603,037871,020,3.0
4604,037871,030,3.0
4605,037878,010,0.0
4606,037878,040,3.0
4607,037880,010,2.0
4608,037880,040,2.0
4609,037893,010,0.0
4610,037893,040,1.0
4611,037900,010,2.0
4612,037904,010,1.0
4613,037907,010,0.0
4614,037908,010,1.0
4615,037908,020,0.0
4616,037911,010,1.0
4617,037916,010,3.0
4618,037918,040,1.0
4619,037921,020,0.0
4620,037933,010,1.0
4621,037941,020,0.0
4622,037941,030,2.0
4623,037942,010,1.0
4624,037942,020,1.0
4625,037948,020,2.0
4626,037948,030,1.0
4627,037949,010,2.0
4628,037949,040,0.0
4629,037955,020,0.0
4630,037955,030,1.0
4631,037958,010,1.0
4632,037962,010,1.0
4633,037962,020,1.0
4634,037963,010,2.0
4635,037963,040,0.0
4636,037964,010,1.0
4637,037964,020,0.0
4638,037976,010,1.0
4639,037976,040,1.0
4640,037989,010,1.0
4641,037989,040,1.0
4642,038009,010,3.0
4643,038009,020,1.0
4644,038015,020,2.0
4645,038015,030,3.0
4646,038017,010,3.0
4647,038017,020,3.0
4648,038023,040,3.0
4649,038031,010,0.0
4650,038031,020,0.0
4651,038033,020,2.0
4652,038033,030,1.0
4653,038042,010,3.0
4654,038042,020,2.0
4655,038047,010,3.0
4656,038047,040,3.0
4657,038050,020,1.0
4658,038050,030,1.0
4659,038064,010,0.0
4660,038089,010,0.0
4661,038089,020,1.0
4662,038099,010,3.0
4663,038099,020,1.0
4664,038100,010,1.0
4665,038144,010,3.0
4666,038144,040,3.0
4667,038156,010,0.0
4668,038156,020,1.0
4669,038175,010,2.0
4670,038269,020,2.0
4671,038269,030,3.0
4672,038284,010,2.0
4673,038292,010,0.0
4674,038292,020,1.0
4675,038298,010,0.0
4676,038298,020,1.0
4677,038308,010,3.0
4678,038308,040,2.0
4679,038333,010,1.0
4680,038333,040,2.0
4681,038383,010,1.0
4682,038383,020,1.0
4683,038394,010,1.0
4684,038394,020,3.0
4685,038405,010,1.0
4686,038405,040,1.0
4687,038406,010,3.0
4688,038406,020,3.0
4689,038420,030,0.0
4690,038435,010,0.0
4691,038446,010,1.0
4692,038457,010,1.0
4693,038475,010,3.0
4694,038477,010,1.0
4695,038477,020,1.0
4696,038478,010,1.0
4697,038496,010,1.0
4698,038496,020,1.0
4699,038509,020,2.0
4700,038509,030,2.0
4701,038510,010,0.0
4702,038510,040,1.0
4703,038511,010,1.0
4704,038516,020,1.0
4705,038516,030,3.0
4706,038517,010,2.0
4707,038520,010,0.0
4708,038523,020,2.0
4709,038523,030,3.0
4710,038524,010,3.0
4711,038524,020,3.0
4712,038525,010,3.0
4713,038525,040,1.0
4714,038530,010,2.0
4715,038530,020,0.0
4716,038531,010,1.0
4717,038531,020,1.0
4718,038532,020,3.0
4719,038532,030,2.0
4720,038533,010,1.0
4721,038535,010,1.0
4722,038535,040,3.0
4723,038538,010,2.0
4724,038538,020,1.0
4725,038540,010,1.0
4726,038547,010,1.0
4727,038547,020,1.0
4728,038548,010,0.0
4729,038548,040,1.0
4730,038571,010,0.0
4731,038571,040,1.0
4732,038577,010,0.0
4733,038577,020,1.0
4734,038599,010,1.0
4735,038607,020,2.0
4736,038615,010,1.0
4737,038615,020,2.0
4738,038616,010,0.0
4739,038616,040,0.0
4740,038622,010,1.0
4741,038627,010,
4742,038641,010,2.0
4743,038641,020,2.0
4744,038666,010,3.0
4745,038666,020,2.0
4746,038668,010,3.0
4747,038685,020,1.0
4748,038685,030,1.0
4749,038692,010,0.0
4750,038698,010,0.0
4751,038698,020,0.0
4752,038699,020,1.0
4753,038699,030,0.0
4754,038705,010,1.0
4755,038705,040,3.0
4756,038707,010,1.0
4757,038709,020,0.0
4758,038709,030,0.0
4759,038717,010,2.0
4760,038717,040,1.0
4761,038720,010,1.0
4762,038720,020,1.0
4763,038738,010,2.0
4764,038739,010,1.0
4765,038739,040,1.0
4766,038743,010,1.0
4767,038743,040,1.0
4768,038751,020,1.0
4769,038751,030,1.0
4770,038761,010,3.0
4771,038761,040,3.0
4772,038762,010,3.0
4773,038762,020,3.0
4774,038768,010,1.0
4775,038768,040,1.0
4776,038776,010,1.0
4777,038782,010,0.0
4778,038784,010,0.0
4779,038785,010,1.0
4780,038789,010,1.0
4781,038797,010,0.0
4782,038806,010,0.0
4783,038806,040,1.0
4784,038811,020,1.0
4785,038811,030,1.0
4786,038815,010,2.0
4787,038815,020,1.0
4788,038862,010,1.0
4789,038868,010,0.0
4790,038868,040,0.0
4791,038873,010,0.0
4792,038873,020,0.0
4793,038876,010,2.0
4794,038876,020,1.0
4795,038879,020,0.0
4796,038879,030,2.0
4797,038887,010,2.0
4798,038887,020,1.0
4799,038888,010,3.0
4800,038888,040,3.0
4801,038892,010,1.0
4802,038892,020,2.0
4803,038893,010,2.0
4804,038893,020,1.0
4805,038916,010,1.0
4806,038916,020,1.0
4807,038921,010,2.0
4808,038921,020,3.0
4809,038923,010,1.0
4810,038923,020,1.0
4811,038932,010,1.0
4812,038932,020,0.0
4813,038934,010,1.0
4814,038934,020,0.0
4815,038938,010,1.0
4816,038938,020,1.0
4817,038939,040,1.0
4818,038950,010,1.0
4819,038951,010,1.0
4820,038951,040,2.0
4821,038961,010,1.0
4822,038966,010,3.0
4823,038977,010,2.0
4824,038982,010,2.0
4825,038999,010,1.0
4826,038999,020,1.0
4827,039003,020,3.0
4828,039003,030,1.0
4829,039005,020,1.0
4830,039005,030,2.0
4831,039010,020,2.0
4832,039010,030,3.0
4833,039047,010,3.0
4834,039047,040,1.0
4835,039053,010,0.0
4836,039053,020,2.0
4837,039058,010,1.0
4838,039058,020,0.0
4839,039059,020,1.0
4840,039059,030,2.0
4841,039078,020,0.0
4842,039078,030,1.0
4843,039082,010,3.0
4844,039082,020,2.0
4845,039101,010,0.0
4846,039101,020,1.0
4847,039107,010,1.0
4848,039107,020,1.0
4849,039111,010,1.0
4850,039115,020,0.0
4851,039115,030,0.0
4852,039136,010,3.0
4853,039137,010,3.0
4854,039137,040,2.0
4855,039138,010,3.0
4856,039138,040,2.0
4857,039141,010,3.0
4858,039159,010,3.0
4859,039159,020,3.0
4860,039181,010,3.0
4861,039181,020,3.0
4862,039183,010,3.0
4863,039183,020,3.0
4864,039184,010,3.0
4865,039184,020,2.0
4866,039185,010,3.0
4867,039185,040,2.0
4868,039186,010,2.0
4869,039186,040,1.0
4870,039187,020,3.0
4871,039187,030,1.0
4872,039188,010,2.0
4873,039189,010,1.0
4874,039191,020,1.0
4875,039191,030,3.0
4876,039194,010,3.0
4877,039196,010,1.0
4878,039196,040,0.0
4879,039199,010,0.0
4880,039214,010,3.0
4881,039219,010,0.0
4882,039221,010,0.0
4883,039221,040,0.0
4884,039224,010,2.0
4885,039231,010,1.0
4886,039231,020,0.0
4887,039233,020,1.0
4888,039233,030,1.0
4889,039246,010,1.0
4890,039246,040,1.0
4891,039256,010,3.0
4892,039256,020,1.0
4893,039257,010,3.0
4894,039257,020,2.0
4895,039258,010,3.0
4896,039258,020,1.0
4897,039260,010,3.0
4898,039260,020,3.0
4899,039268,010,3.0
4900,039268,040,2.0
4901,039275,010,3.0
4902,039275,020,1.0
4903,039279,010,3.0
4904,039279,040,3.0
4905,039295,020,0.0
4906,039295,030,2.0
4907,039316,010,2.0
4908,039316,040,3.0
4909,039319,020,1.0
4910,039319,030,3.0
4911,039339,010,0.0
4912,039339,020,1.0
4913,039340,020,1.0
4914,039340,030,1.0
4915,039341,010,2.0
4916,039341,040,1.0
4917,039348,020,1.0
4918,039348,030,1.0
4919,039357,010,1.0
4920,039357,040,0.0
4921,039358,010,2.0
4922,039358,020,1.0
4923,039361,010,3.0
4924,039361,040,1.0
4925,039369,010,3.0
4926,039370,010,2.0
4927,039370,040,1.0
4928,039374,010,1.0
4929,039378,010,2.0
4930,039407,010,0.0
4931,039407,040,0.0
4932,039410,010,0.0
4933,039411,020,1.0
4934,039411,030,3.0
4935,039419,020,3.0
4936,039419,030,3.0
4937,039430,010,3.0
4938,039430,020,2.0
4939,039437,010,1.0
4940,039437,040,2.0
4941,039463,010,3.0
4942,039466,020,1.0
4943,039466,030,1.0
4944,039469,010,1.0
4945,039469,020,0.0
4946,039471,010,1.0
4947,039474,010,1.0
4948,039474,040,1.0
4949,039492,010,2.0
4950,039505,010,3.0
4951,039505,020,2.0
4952,039512,010,0.0
4953,039513,010,3.0
4954,039513,040,1.0
4955,039530,010,2.0
4956,039530,020,3.0
4957,039538,020,0.0
4958,039538,030,2.0
4959,039544,010,2.0
4960,039544,020,2.0
4961,039556,010,1.0
4962,039556,020,1.0
4963,039557,010,3.0
4964,039558,010,1.0
4965,039558,020,1.0
4966,039576,010,3.0
4967,039576,020,2.0
4968,039582,010,3.0
4969,039582,040,1.0
4970,039583,010,2.0
4971,039583,040,2.0
4972,039595,020,1.0
4973,039595,030,1.0
4974,039603,010,0.0
4975,039603,020,0.0
4976,039605,010,1.0
4977,039605,020,1.0
4978,039607,020,0.0
4979,039607,030,2.0
4980,039626,010,1.0
4981,039629,010,1.0
4982,039629,020,2.0
4983,039648,010,0.0
4984,039649,020,0.0
4985,039649,030,1.0
4986,039654,010,1.0
4987,039662,010,1.0
4988,039662,020,0.0
4989,039670,010,0.0
4990,039690,010,2.0
4991,039690,040,2.0
4992,039698,010,1.0
4993,039703,010,1.0
4994,039752,010,3.0
4995,039753,020,3.0
4996,039753,030,3.0
4997,039754,010,3.0
4998,039754,040,3.0
4999,039755,010,3.0
5000,039755,020,2.0
5001,039757,010,2.0
5002,039757,020,1.0
5003,039760,010,1.0
5004,039760,040,3.0
5005,039766,010,1.0
5006,039775,010,1.0
5007,039775,020,0.0
5008,039776,010,0.0
5009,039776,040,1.0
5010,039777,030,2.0
5011,039779,020,1.0
5012,039779,030,3.0
5013,039783,020,3.0
5014,039783,030,3.0
5015,039784,010,1.0
5016,039784,020,2.0
5017,039788,010,2.0
5018,039790,020,1.0
5019,039790,030,3.0
5020,039821,010,2.0
5021,039821,040,3.0
5022,039875,010,3.0
5023,039875,020,1.0
5024,039879,010,0.0
5025,039879,020,1.0
5026,039900,010,3.0
5027,039900,040,1.0
5028,039911,010,2.0
5029,039914,010,2.0
5030,039914,020,3.0
5031,039929,010,2.0
5032,039929,020,1.0
5033,039937,010,2.0
5034,039937,020,1.0
5035,039939,010,1.0
5036,039939,020,0.0
5037,039951,010,1.0
5038,039951,020,0.0
5039,039956,010,2.0
5040,039956,020,0.0
5041,039958,010,1.0
5042,039958,040,0.0
5043,039965,010,1.0
5044,039965,020,0.0
5045,039969,010,1.0
5046,039969,020,1.0
5047,039970,010,2.0
5048,039970,020,2.0
5049,039972,020,2.0
5050,039973,010,1.0
5051,039990,010,1.0
5052,039995,010,0.0
5053,039995,040,2.0
5054,040002,010,0.0
5055,040011,010,1.0
5056,040065,010,2.0
5057,040065,020,0.0
5058,040066,010,1.0
5059,040081,010,0.0
5060,040083,010,0.0
5061,040083,040,1.0
5062,040108,010,1.0
5063,040108,040,1.0
5064,040111,010,0.0
5065,040111,040,0.0
5066,040115,020,2.0
5067,040115,030,1.0
5068,040123,010,3.0
5069,040126,010,1.0
5070,040126,020,0.0
5071,040131,010,3.0
5072,040147,010,1.0
5073,040147,020,2.0
5074,040148,020,3.0
5075,040148,030,3.0
5076,040153,010,3.0
5077,040153,020,3.0
5078,040155,010,3.0
5079,040155,020,3.0
5080,040158,010,1.0
5081,040158,020,2.0
5082,040180,010,2.0
5083,040219,010,2.0
5084,040223,010,3.0
5085,040223,020,2.0
5086,040243,010,0.0
5087,040243,040,0.0
5088,040260,010,1.0
5089,040260,020,1.0
5090,040272,010,2.0
5091,040276,010,1.0
5092,040276,020,1.0
5093,040277,010,0.0
5094,040277,020,1.0
5095,040279,010,1.0
5096,040279,040,3.0
5097,040280,010,1.0
5098,040280,040,2.0
5099,040284,010,3.0
5100,040293,020,2.0
5101,040293,030,0.0
5102,040294,010,1.0
5103,040294,020,1.0
5104,040311,010,1.0
5105,040311,020,1.0
5106,040320,010,1.0
5107,040323,010,2.0
5108,040323,020,2.0
5109,040326,010,0.0
5110,040376,010,1.0
5111,040376,020,2.0
5112,040381,010,2.0
5113,040381,040,1.0
5114,040388,010,3.0
5115,040388,020,3.0
5116,040398,010,1.0
5117,040398,040,1.0
5118,040401,010,2.0
5119,040405,010,1.0
5120,040405,020,1.0
5121,040407,020,2.0
5122,040407,030,2.0
5123,040416,010,2.0
5124,040420,010,3.0
5125,040435,020,1.0
5126,040435,030,2.0
5127,040438,010,2.0
5128,040438,040,1.0
5129,040440,010,3.0
5130,040440,020,2.0
5131,040441,010,1.0
5132,040441,020,0.0
5133,040447,010,1.0
5134,040447,020,0.0
5135,040448,010,3.0
5136,040448,040,1.0
5137,040455,010,1.0
5138,040455,020,0.0
5139,040475,010,1.0
5140,040475,020,3.0
5141,040480,020,0.0
5142,040480,030,0.0
5143,040503,010,1.0
5144,040503,020,1.0
5145,040519,020,0.0
5146,040519,030,1.0
5147,040526,020,2.0
5148,040526,030,0.0
5149,040552,010,2.0
5150,040552,020,2.0
5151,040560,010,1.0
5152,040577,010,0.0
5153,040577,020,0.0
5154,040605,020,2.0
5155,040605,030,3.0
5156,040608,010,2.0
5157,040609,010,2.0
5158,040609,020,0.0
5159,040610,020,1.0
5160,040610,030,1.0
5161,040617,010,0.0
5162,040617,020,0.0
5163,040621,010,1.0
5164,040621,020,1.0
5165,040623,010,1.0
5166,040623,020,1.0
5167,040632,010,0.0
5168,040632,040,1.0
5169,040635,010,1.0
5170,040635,020,1.0
5171,040651,010,3.0
5172,040651,040,2.0
5173,040657,020,1.0
5174,040657,030,0.0
5175,040669,020,0.0
5176,040669,030,0.0
5177,040677,010,0.0
5178,040677,040,0.0
5179,040679,020,1.0
5180,040679,030,0.0
5181,040692,010,1.0
5182,040692,040,1.0
5183,040696,010,0.0
5184,040696,020,1.0
5185,040711,010,1.0
5186,040711,040,1.0
5187,040717,010,1.0
5188,040717,020,1.0
5189,040718,010,1.0
5190,040718,020,0.0
5191,040725,010,1.0
5192,040725,040,0.0
5193,040726,010,1.0
5194,040731,020,0.0
5195,040731,030,0.0
5196,040737,020,1.0
5197,040737,030,1.0
5198,040757,010,1.0
5199,040757,020,1.0
5200,040761,010,3.0
5201,040761,040,2.0
5202,040778,010,1.0
5203,040782,020,3.0
5204,040782,030,2.0
5205,040785,010,2.0
5206,040785,020,3.0
5207,040795,020,1.0
5208,040795,030,2.0
5209,040799,020,1.0
5210,040799,030,2.0
5211,040806,010,1.0
5212,040806,040,1.0
5213,040829,010,2.0
5214,040829,040,0.0
5215,040835,020,1.0
5216,040835,030,3.0
5217,040870,010,2.0
5218,040870,020,2.0
5219,040875,010,1.0
5220,040875,040,2.0
5221,040877,010,3.0
5222,040888,020,1.0
5223,040888,030,0.0
5224,040905,010,3.0
5225,040905,020,3.0
5226,040908,010,0.0
5227,040913,010,1.0
5228,040913,020,0.0
5229,040917,010,0.0
5230,040918,020,1.0
5231,040918,030,2.0
5232,040919,010,1.0
5233,040919,020,1.0
5234,040928,010,1.0
5235,040929,020,1.0
5236,040929,030,1.0
5237,040930,010,2.0
5238,040939,010,1.0
5239,040953,010,1.0
5240,040953,020,1.0
5241,040964,020,1.0
5242,040964,030,3.0
5243,040967,010,1.0
5244,040983,010,3.0
5245,040989,030,1.0
5246,040990,010,3.0
5247,040990,020,1.0
5248,040993,010,1.0
5249,040993,040,1.0
5250,041018,010,2.0
5251,041018,020,0.0
5252,041027,010,1.0
5253,041027,020,2.0
5254,041028,040,3.0
5255,041035,020,1.0
5256,041035,030,1.0
5257,041037,010,3.0
5258,041037,040,2.0
5259,041043,010,1.0
5260,041043,040,0.0
5261,041046,010,1.0
5262,041046,020,2.0
5263,041047,010,2.0
5264,041047,020,1.0
5265,041051,010,0.0
5266,041051,040,0.0
5267,041059,010,1.0
5268,041059,020,1.0
5269,041061,010,0.0
5270,041067,010,1.0
5271,041067,040,1.0
5272,041072,010,0.0
5273,041076,010,0.0
5274,041076,040,0.0
5275,041077,010,1.0
5276,041077,020,1.0
5277,041092,010,2.0
5278,041093,010,0.0
5279,041098,010,3.0
5280,041116,020,3.0
5281,041116,030,3.0
5282,041119,010,3.0
5283,041119,020,1.0
5284,041122,020,1.0
5285,041122,030,1.0
5286,041123,020,2.0
5287,041123,030,1.0
5288,041129,010,2.0
5289,041129,020,1.0
5290,041141,010,3.0
5291,041141,020,3.0
5292,041157,010,1.0
5293,041166,010,1.0
5294,041170,010,1.0
5295,041170,040,1.0
5296,041173,010,2.0
5297,041173,020,1.0
5298,041179,040,1.0
5299,041186,010,3.0
5300,041186,020,1.0
5301,041188,020,3.0
5302,041188,030,3.0
5303,041189,020,2.0
5304,041189,030,1.0
5305,041193,010,1.0
5306,041212,010,3.0
5307,041217,010,3.0
5308,041217,040,3.0
5309,041220,020,2.0
5310,041220,030,1.0
5311,041221,020,1.0
5312,041221,030,2.0
5313,041222,010,2.0
5314,041222,040,3.0
5315,041227,010,2.0
5316,041227,020,1.0
5317,041229,010,1.0
5318,041229,020,2.0
5319,041232,010,2.0
5320,041232,040,0.0
5321,041238,010,2.0
5322,041238,040,0.0
5323,041240,010,2.0
5324,041240,040,3.0
5325,041248,010,1.0
5326,041250,010,0.0
5327,041269,010,1.0
5328,041276,010,0.0
5329,041283,010,1.0
5330,041298,010,0.0
5331,041306,010,3.0
5332,041306,040,0.0
5333,041307,020,1.0
5334,041307,030,2.0
5335,041309,010,1.0
5336,041309,020,2.0
5337,041313,010,1.0
5338,041313,040,1.0
5339,041314,020,1.0
5340,041314,030,0.0
5341,041325,010,0.0
5342,041325,040,0.0
5343,041326,010,2.0
5344,041326,020,1.0
5345,041331,010,3.0
5346,041331,040,2.0
5347,041335,010,3.0
5348,041335,020,1.0
5349,041342,010,2.0
5350,041342,020,3.0
5351,041349,010,0.0
5352,041350,010,2.0
5353,041350,020,2.0
5354,041353,020,0.0
5355,041353,030,0.0
5356,041364,020,1.0
5357,041364,030,1.0
5358,041367,010,0.0
5359,041367,020,0.0
5360,041380,010,3.0
5361,041380,020,3.0
5362,041382,010,1.0
5363,041382,020,0.0
5364,041394,010,3.0
5365,041394,020,2.0
5366,041403,010,1.0
5367,041403,020,0.0
5368,041417,010,0.0
5369,041421,010,2.0
5370,041421,020,2.0
5371,041423,010,0.0
5372,041423,040,0.0
5373,041425,010,3.0
5374,041425,020,3.0
5375,041436,010,0.0
5376,041459,010,0.0
5377,041459,040,0.0
5378,041463,010,0.0
5379,041463,020,0.0
5380,041464,010,0.0
5381,041464,040,1.0
5382,041472,010,0.0
5383,041474,020,1.0
5384,041474,030,3.0
5385,041480,010,0.0
5386,041532,010,0.0
5387,041532,040,0.0
5388,041544,010,0.0
5389,041544,040,1.0
5390,041547,010,2.0
5391,041554,010,0.0
5392,041574,010,0.0
5393,041574,040,0.0
5394,041590,010,2.0
5395,041590,040,1.0
5396,041605,010,1.0
5397,041605,040,2.0
5398,041623,010,1.0
5399,041635,010,3.0
5400,041643,010,3.0
5401,041643,020,1.0
5402,041670,010,1.0
5403,041670,020,1.0
5404,041671,020,2.0
5405,041671,030,3.0
5406,041680,010,2.0
5407,041680,040,2.0
5408,041686,020,2.0
5409,041686,030,3.0
5410,041687,010,0.0
5411,041687,020,2.0
5412,041696,020,0.0
5413,041696,030,1.0
5414,041705,010,1.0
5415,041705,040,1.0
5416,041706,010,1.0
5417,041706,040,2.0
5418,041711,020,2.0
5419,041711,030,2.0
5420,041713,010,1.0
5421,041713,020,0.0
5422,041721,010,0.0
5423,041721,040,0.0
5424,041722,010,1.0
5425,041722,020,0.0
5426,041723,010,1.0
5427,041723,020,1.0
5428,041754,010,0.0
5429,041777,010,0.0
5430,041780,010,2.0
